"Dates";"G0";"Ta"
2014-04-23 23:10:00;0;11.24
2014-04-24 00:10:00;0;10.42
2014-04-24 01:10:00;0;9.69
2014-04-24 02:10:00;0;9.28
2014-04-24 03:10:00;0;8.74
2014-04-24 04:10:00;0;8.24
2014-04-24 05:10:00;0;7.69
2014-04-24 06:10:00;0;7.52
2014-04-24 07:10:00;39;7.5
2014-04-24 08:10:00;152;9.58
2014-04-24 09:10:00;161;10.89
2014-04-24 10:10:00;446;11.34
2014-04-24 11:10:00;209;12.06
2014-04-24 12:10:00;120;12.96
2014-04-24 13:10:00;652;14.68
2014-04-24 14:10:00;795;15.25
2014-04-24 15:10:00;834.01;15.96
2014-04-24 16:10:00;697;15.98
2014-04-24 17:10:00;509;15.18
2014-04-24 18:10:00;61;14.34
2014-04-24 19:10:00;10;13.05
2014-04-24 20:10:00;0;11.48
2014-04-24 21:10:00;0;10.48
2014-04-24 22:10:00;0;9.7
2014-04-24 23:10:00;0;9.03
2014-04-25 00:10:00;0;8.27
2014-04-25 01:10:00;0;7.55
2014-04-25 02:10:00;0;7.04
2014-04-25 03:10:00;0;6.52
2014-04-25 04:10:00;0;6.03
2014-04-25 05:10:00;0;5.61
2014-04-25 06:10:00;0;5.25
2014-04-25 07:10:00;88;5.03
2014-04-25 08:10:00;293;6.16
2014-04-25 09:10:00;497;7.68
2014-04-25 10:10:00;681;9.27
2014-04-25 11:10:00;826.01;10.93
2014-04-25 12:10:00;905.01;12.49
2014-04-25 13:10:00;954.01;13.8
2014-04-25 14:10:00;930.01;14.89
2014-04-25 15:10:00;837.01;15.67
2014-04-25 16:10:00;685;16.19
2014-04-25 17:10:00;182;16.82
2014-04-25 18:10:00;123;17.1
2014-04-25 19:10:00;42;16.46
2014-04-25 20:10:00;0;14.52
2014-04-25 21:10:00;0;13.26
2014-04-25 22:10:00;0;12.11
2014-04-25 23:10:00;0;11.43
2014-04-26 00:10:00;0;10.81
2014-04-26 01:10:00;0;10.08
2014-04-26 02:10:00;0;9.71
2014-04-26 03:10:00;0;9.08
2014-04-26 04:10:00;0;8.53
2014-04-26 05:10:00;0;8.13
2014-04-26 06:10:00;0;7.86
2014-04-26 07:10:00;36;7.82
2014-04-26 08:10:00;205;8.67
2014-04-26 09:10:00;296;9.69
2014-04-26 10:10:00;138;10.25
2014-04-26 11:10:00;372;11.28
2014-04-26 12:10:00;608;11.69
2014-04-26 13:10:00;753;12.76
2014-04-26 14:10:00;402;13.4
2014-04-26 15:10:00;482;13.53
2014-04-26 16:10:00;590;14.26
2014-04-26 17:10:00;495;14.2
2014-04-26 18:10:00;264;14.17
2014-04-26 19:10:00;21;13.52
2014-04-26 20:10:00;0;13.41
2014-04-26 21:10:00;0;12.8
2014-04-26 22:10:00;0;12.21
2014-04-26 23:10:00;0;12.05
2014-04-27 00:10:00;0;11.7
2014-04-27 01:10:00;0;10.68
2014-04-27 02:10:00;0;9.75
2014-04-27 03:10:00;0;8.96
2014-04-27 04:10:00;0;8.25
2014-04-27 05:10:00;0;7.63
2014-04-27 06:10:00;0;6.99
2014-04-27 07:10:00;102;6.25
2014-04-27 08:10:00;297;8.16
2014-04-27 09:10:00;497;9.42
2014-04-27 10:10:00;681;11.18
2014-04-27 11:10:00;824.01;13.07
2014-04-27 12:10:00;886.01;14.94
2014-04-27 13:10:00;934.01;16.56
2014-04-27 14:10:00;846.01;17.89
2014-04-27 15:10:00;586;18.71
2014-04-27 16:10:00;332;19.15
2014-04-27 17:10:00;498;19.12
2014-04-27 18:10:00;302;18.66
2014-04-27 19:10:00;106;17.82
2014-04-27 20:10:00;0;16.34
2014-04-27 21:10:00;0;14.27
2014-04-27 22:10:00;0;13.5
2014-04-27 23:10:00;0;12.28
2014-04-28 00:10:00;0;11.71
2014-04-28 01:10:00;0;11.58
2014-04-28 02:10:00;0;11.1
2014-04-28 03:10:00;0;10.42
2014-04-28 04:10:00;0;9.76
2014-04-28 05:10:00;0;8.87
2014-04-28 06:10:00;0;8.14
2014-04-28 07:10:00;68;8.37
2014-04-28 08:10:00;291;10.91
2014-04-28 09:10:00;489;13.48
2014-04-28 10:10:00;691;15.46
2014-04-28 11:10:00;840.01;17.22
2014-04-28 12:10:00;929.01;18.79
2014-04-28 13:10:00;947.01;20.15
2014-04-28 14:10:00;943.01;21.27
2014-04-28 15:10:00;831.01;22.12
2014-04-28 16:10:00;711;22.37
2014-04-28 17:10:00;523;22.39
2014-04-28 18:10:00;319;21.9
2014-04-28 19:10:00;124;21.03
2014-04-28 20:10:00;0;19.4
2014-04-28 21:10:00;0;17.2
2014-04-28 22:10:00;0;15.34
2014-04-28 23:10:00;0;13.76
2014-04-29 00:10:00;0;12.45
2014-04-29 01:10:00;0;11.42
2014-04-29 02:10:00;0;10.48
2014-04-29 03:10:00;0;9.57
2014-04-29 04:10:00;0;8.83
2014-04-29 05:10:00;0;8.16
2014-04-29 06:10:00;0;7.56
2014-04-29 07:10:00;112;7.47
2014-04-29 08:10:00;299;10.97
2014-04-29 09:10:00;510;14.06
2014-04-29 10:10:00;680;16.2
2014-04-29 11:10:00;825.01;18.11
2014-04-29 12:10:00;931.01;19.77
2014-04-29 13:10:00;954.01;21.03
2014-04-29 14:10:00;890.01;21.99
2014-04-29 15:10:00;725;22.61
2014-04-29 16:10:00;713;22.85
2014-04-29 17:10:00;541;22.62
2014-04-29 18:10:00;152;21.95
2014-04-29 19:10:00;81;20.86
2014-04-29 20:10:00;0;19.12
2014-04-29 21:10:00;0;17.24
2014-04-29 22:10:00;0;15.6
2014-04-29 23:10:00;0;13.84
2014-04-30 00:10:00;0;12.32
2014-04-30 01:10:00;0;11.27
2014-04-30 02:10:00;0;10.51
2014-04-30 03:10:00;0;10.09
2014-04-30 04:10:00;0;9.64
2014-04-30 05:10:00;0;9.07
2014-04-30 06:10:00;0;8.59
2014-04-30 07:10:00;112;8.65
2014-04-30 08:10:00;307;12.02
2014-04-30 09:10:00;505;14.7
2014-04-30 10:10:00;691;16.53
2014-04-30 11:10:00;747;18.06
2014-04-30 12:10:00;849;19.69
2014-04-30 13:10:00;972.01;20.71
2014-04-30 14:10:00;938.01;21.8
2014-04-30 15:10:00;840.01;22.25
2014-04-30 16:10:00;693;22.64
2014-04-30 17:10:00;461;22.32
2014-04-30 18:10:00;227;21.56
2014-04-30 19:10:00;71;20.37
2014-04-30 20:10:00;0;18.62
2014-04-30 21:10:00;0;17.06
2014-04-30 22:10:00;0;15.89
2014-04-30 23:10:00;0;14.76
2014-05-01 00:10:00;0;13.8
2014-05-01 01:10:00;0;12.77
2014-05-01 02:10:00;0;11.63
2014-05-01 03:10:00;0;10.8
2014-05-01 04:10:00;0;10.23
2014-05-01 05:10:00;0;9.92
2014-05-01 06:10:00;0;9.39
2014-05-01 07:10:00;115;9.2
2014-05-01 08:10:00;314;12.12
2014-05-01 09:10:00;513;15.25
2014-05-01 10:10:00;697;17.48
2014-05-01 11:10:00;835.01;19.11
2014-05-01 12:10:00;922.01;20.51
2014-05-01 13:10:00;954.01;21.73
2014-05-01 14:10:00;926.01;22.81
2014-05-01 15:10:00;833.01;23.64
2014-05-01 16:10:00;699;24.08
2014-05-01 17:10:00;518;24.07
2014-05-01 18:10:00;237;23.6
2014-05-01 19:10:00;124;22.55
2014-05-01 20:10:00;0;20.89
2014-05-01 21:10:00;0;18.84
2014-05-01 22:10:00;0;17.21
2014-05-01 23:10:00;0;15.43
2014-05-02 00:10:00;0;13.76
2014-05-02 01:10:00;0;12.62
2014-05-02 02:10:00;0;12.02
2014-05-02 03:10:00;0;11.65
2014-05-02 04:10:00;0;11.09
2014-05-02 05:10:00;0;10.55
2014-05-02 06:10:00;0;9.89
2014-05-02 07:10:00;112;9.7
2014-05-02 08:10:00;307;12.17
2014-05-02 09:10:00;493;14.15
2014-05-02 10:10:00;677;15.7
2014-05-02 11:10:00;834;17.01
2014-05-02 12:10:00;929.01;18.02
2014-05-02 13:10:00;957.01;18.9
2014-05-02 14:10:00;933.01;19.54
2014-05-02 15:10:00;845.01;20.02
2014-05-02 16:10:00;709;20.16
2014-05-02 17:10:00;521;19.91
2014-05-02 18:10:00;336;19.21
2014-05-02 19:10:00;129;18.09
2014-05-02 20:10:00;0;16.82
2014-05-02 21:10:00;0;15.28
2014-05-02 22:10:00;0;13.95
2014-05-02 23:10:00;0;12.73
2014-05-03 00:10:00;0;11.6
2014-05-03 01:10:00;0;10.63
2014-05-03 02:10:00;0;9.86
2014-05-03 03:10:00;0;9.04
2014-05-03 04:10:00;0;8.23
2014-05-03 05:10:00;0;7.41
2014-05-03 06:10:00;0;6.6
2014-05-03 07:10:00;119;6.56
2014-05-03 08:10:00;319;9.47
2014-05-03 09:10:00;517;11.72
2014-05-03 10:10:00;695;13.85
2014-05-03 11:10:00;836;15.97
2014-05-03 12:10:00;927.01;17.94
2014-05-03 13:10:00;959.01;19.5
2014-05-03 14:10:00;935.01;20.74
2014-05-03 15:10:00;847.01;21.58
2014-05-03 16:10:00;707;22.07
2014-05-03 17:10:00;532;22.13
2014-05-03 18:10:00;329;21.76
2014-05-03 19:10:00;133;20.87
2014-05-03 20:10:00;0;19.24
2014-05-03 21:10:00;0;17.32
2014-05-03 22:10:00;0;15.81
2014-05-03 23:10:00;0;14.53
2014-05-04 00:10:00;0;13.36
2014-05-04 01:10:00;0;12.2
2014-05-04 02:10:00;0;11.04
2014-05-04 03:10:00;0;9.87
2014-05-04 04:10:00;0;8.75
2014-05-04 05:10:00;0;7.66
2014-05-04 06:10:00;0;6.79
2014-05-04 07:10:00;125;6.76
2014-05-04 08:10:00;323;9.88
2014-05-04 09:10:00;511;12.67
2014-05-04 10:10:00;698;15.23
2014-05-04 11:10:00;844;17.64
2014-05-04 12:10:00;919.01;19.76
2014-05-04 13:10:00;956.01;21.53
2014-05-04 14:10:00;932.01;22.91
2014-05-04 15:10:00;830;23.81
2014-05-04 16:10:00;686;24.41
2014-05-04 17:10:00;517;24.62
2014-05-04 18:10:00;311;24.47
2014-05-04 19:10:00;101;23.91
2014-05-04 20:10:00;0;22.08
2014-05-04 21:10:00;0;19.31
2014-05-04 22:10:00;0;17.17
2014-05-04 23:10:00;0;15.49
2014-05-05 00:10:00;0;13.91
2014-05-05 01:10:00;0;12.85
2014-05-05 02:10:00;0;12.01
2014-05-05 03:10:00;0;11.11
2014-05-05 04:10:00;0;9.88
2014-05-05 05:10:00;0;9.39
2014-05-05 06:10:00;0;9.04
2014-05-05 07:10:00;130;9.2
2014-05-05 08:10:00;328;12.73
2014-05-05 09:10:00;526;15.87
2014-05-05 10:10:00;701;18.19
2014-05-05 11:10:00;841;20.46
2014-05-05 12:10:00;926.01;22.52
2014-05-05 13:10:00;953.01;24.23
2014-05-05 14:10:00;919.01;25.48
2014-05-05 15:10:00;750;26.3
2014-05-05 16:10:00;470;26.73
2014-05-05 17:10:00;410;26.75
2014-05-05 18:10:00;313;26.34
2014-05-05 19:10:00;141;25.44
2014-05-05 20:10:00;0;23.43
2014-05-05 21:10:00;0;21.2
2014-05-05 22:10:00;0;19.44
2014-05-05 23:10:00;0;17.63
2014-05-06 00:10:00;0;16.39
2014-05-06 01:10:00;0;16.5
2014-05-06 02:10:00;0;16.58
2014-05-06 03:10:00;0;15.63
2014-05-06 04:10:00;0;14.82
2014-05-06 05:10:00;0;14.12
2014-05-06 06:10:00;0;12.13
2014-05-06 07:10:00;122;11.88
2014-05-06 08:10:00;295;14.81
2014-05-06 09:10:00;489;17.72
2014-05-06 10:10:00;684;20.27
2014-05-06 11:10:00;839;22.6
2014-05-06 12:10:00;832;24.42
2014-05-06 13:10:00;522;25.98
2014-05-06 14:10:00;804;26.85
2014-05-06 15:10:00;710;27.24
2014-05-06 16:10:00;706;27.22
2014-05-06 17:10:00;510;26.94
2014-05-06 18:10:00;301;26.34
2014-05-06 19:10:00;144;25.44
2014-05-06 20:10:00;0;23.46
2014-05-06 21:10:00;0;21.69
2014-05-06 22:10:00;0;20.29
2014-05-06 23:10:00;0;18.84
2014-05-07 00:10:00;0;17.44
2014-05-07 01:10:00;0;15.98
2014-05-07 02:10:00;0;14.73
2014-05-07 03:10:00;0;14.05
2014-05-07 04:10:00;0;13.69
2014-05-07 05:10:00;0;13.82
2014-05-07 06:10:00;0;13.94
2014-05-07 07:10:00;93;14.05
2014-05-07 08:10:00;89;15.47
2014-05-07 09:10:00;272;18.37
2014-05-07 10:10:00;431;20.62
2014-05-07 11:10:00;430;22.42
2014-05-07 12:10:00;743;23.55
2014-05-07 13:10:00;549;24.37
2014-05-07 14:10:00;653;25.32
2014-05-07 15:10:00;611;25.66
2014-05-07 16:10:00;358;25.68
2014-05-07 17:10:00;232;25.26
2014-05-07 18:10:00;168;24.91
2014-05-07 19:10:00;74;24.34
2014-05-07 20:10:00;0;22.96
2014-05-07 21:10:00;0;21.33
2014-05-07 22:10:00;0;19.81
2014-05-07 23:10:00;0;18.43
2014-05-08 00:10:00;0;17.46
2014-05-08 01:10:00;0;18.84
2014-05-08 02:10:00;0;18.46
2014-05-08 03:10:00;0;15.91
2014-05-08 04:10:00;0;15.04
2014-05-08 05:10:00;0;14.38
2014-05-08 06:10:00;0;13.98
2014-05-08 07:10:00;145;14.07
2014-05-08 08:10:00;336;16.57
2014-05-08 09:10:00;532;19.12
2014-05-08 10:10:00;713;21.08
2014-05-08 11:10:00;858;22.99
2014-05-08 12:10:00;948.01;24.65
2014-05-08 13:10:00;937.01;26.01
2014-05-08 14:10:00;945.01;26.72
2014-05-08 15:10:00;714;27.27
2014-05-08 16:10:00;536;27.13
2014-05-08 17:10:00;381;26.6
2014-05-08 18:10:00;71;25.79
2014-05-08 19:10:00;59;24.9
2014-05-08 20:10:00;0;23.99
2014-05-08 21:10:00;0;22.4
2014-05-08 22:10:00;0;20.97
2014-05-08 23:10:00;0;19.73
2014-05-09 00:10:00;0;18.65
2014-05-09 01:10:00;0;17.81
2014-05-09 02:10:00;0;17.14
2014-05-09 03:10:00;0;16.52
2014-05-09 04:10:00;0;15.99
2014-05-09 05:10:00;0;15.42
2014-05-09 06:10:00;0;14.86
2014-05-09 07:10:00;138;14.98
2014-05-09 08:10:00;337;17.52
2014-05-09 09:10:00;534;19.84
2014-05-09 10:10:00;715;22.06
2014-05-09 11:10:00;855;24.04
2014-05-09 12:10:00;950.01;25.79
2014-05-09 13:10:00;976.01;26.88
2014-05-09 14:10:00;957.01;27.67
2014-05-09 15:10:00;859;28.26
2014-05-09 16:10:00;721;28.02
2014-05-09 17:10:00;544;28.42
2014-05-09 18:10:00;334;28.01
2014-05-09 19:10:00;137;27.4
2014-05-09 20:10:00;0;26.12
2014-05-09 21:10:00;0;24.18
2014-05-09 22:10:00;0;22.58
2014-05-09 23:10:00;0;20.92
2014-05-10 00:10:00;0;19.42
2014-05-10 01:10:00;0;18.05
2014-05-10 02:10:00;0;17.03
2014-05-10 03:10:00;0;16.36
2014-05-10 04:10:00;0;15.92
2014-05-10 05:10:00;0;15.4
2014-05-10 06:10:00;0;14.84
2014-05-10 07:10:00;140;14.87
2014-05-10 08:10:00;336;18.44
2014-05-10 09:10:00;534;20.8
2014-05-10 10:10:00;706;23.09
2014-05-10 11:10:00;843;25.13
2014-05-10 12:10:00;926.01;26.89
2014-05-10 13:10:00;973.01;28.06
2014-05-10 14:10:00;903;28.94
2014-05-10 15:10:00;759;29.14
2014-05-10 16:10:00;664;29.23
2014-05-10 17:10:00;487;29.25
2014-05-10 18:10:00;245;28.63
2014-05-10 19:10:00;137;27.85
2014-05-10 20:10:00;0;26.5
2014-05-10 21:10:00;0;24.91
2014-05-10 22:10:00;0;23.43
2014-05-10 23:10:00;0;22.04
2014-05-11 00:10:00;0;21.08
2014-05-11 01:10:00;0;20.17
2014-05-11 02:10:00;0;19.38
2014-05-11 03:10:00;0;18.53
2014-05-11 04:10:00;0;17.62
2014-05-11 05:10:00;0;16.74
2014-05-11 06:10:00;0;15.96
2014-05-11 07:10:00;108;15.75
2014-05-11 08:10:00;259;17.63
2014-05-11 09:10:00;507;19.32
2014-05-11 10:10:00;634;21.06
2014-05-11 11:10:00;836;22.82
2014-05-11 12:10:00;928.01;24.3
2014-05-11 13:10:00;958.01;25.66
2014-05-11 14:10:00;889;26.78
2014-05-11 15:10:00;802;27.56
2014-05-11 16:10:00;619;27.95
2014-05-11 17:10:00;483;27.94
2014-05-11 18:10:00;328;27.63
2014-05-11 19:10:00;147;26.93
2014-05-11 20:10:00;0;25.12
2014-05-11 21:10:00;0;23.4
2014-05-11 22:10:00;0;21.69
2014-05-11 23:10:00;0;20.07
2014-05-12 00:10:00;0;18.42
2014-05-12 01:10:00;0;16.98
2014-05-12 02:10:00;0;16.07
2014-05-12 03:10:00;0;15.15
2014-05-12 04:10:00;0;14.49
2014-05-12 05:10:00;0;14
2014-05-12 06:10:00;0;13.56
2014-05-12 07:10:00;150;13.93
2014-05-12 08:10:00;347;16.25
2014-05-12 09:10:00;539;18.39
2014-05-12 10:10:00;722;20.44
2014-05-12 11:10:00;857;22.48
2014-05-12 12:10:00;950.01;24.39
2014-05-12 13:10:00;982.01;25.98
2014-05-12 14:10:00;952.01;27.23
2014-05-12 15:10:00;865;28.07
2014-05-12 16:10:00;727;28.43
2014-05-12 17:10:00;548;28.31
2014-05-12 18:10:00;347;27.75
2014-05-12 19:10:00;157;26.79
2014-05-12 20:10:00;0;24.99
2014-05-12 21:10:00;0;23.16
2014-05-12 22:10:00;0;21.57
2014-05-12 23:10:00;0;20.29
2014-05-13 00:10:00;0;19.09
2014-05-13 01:10:00;0;17.66
2014-05-13 02:10:00;0;16.11
2014-05-13 03:10:00;0;14.67
2014-05-13 04:10:00;0;13.53
2014-05-13 05:10:00;0;12.62
2014-05-13 06:10:00;0;11.83
2014-05-13 07:10:00;150;11.55
2014-05-13 08:10:00;346;12.45
2014-05-13 09:10:00;541;14.09
2014-05-13 10:10:00;720;15.92
2014-05-13 11:10:00;859;17.75
2014-05-13 12:10:00;947.01;19.49
2014-05-13 13:10:00;983.01;21.04
2014-05-13 14:10:00;954.01;22.28
2014-05-13 15:10:00;866;23.23
2014-05-13 16:10:00;733;23.77
2014-05-13 17:10:00;556;23.89
2014-05-13 18:10:00;355;23.55
2014-05-13 19:10:00;159;22.79
2014-05-13 20:10:00;0;20.92
2014-05-13 21:10:00;0;19.25
2014-05-13 22:10:00;0;17.82
2014-05-13 23:10:00;0;16.38
2014-05-14 00:10:00;0;14.77
2014-05-14 01:10:00;0;13.27
2014-05-14 02:10:00;0;12.12
2014-05-14 03:10:00;0;11.11
2014-05-14 04:10:00;0;10.24
2014-05-14 05:10:00;0;9.53
2014-05-14 06:10:00;0;9.03
2014-05-14 07:10:00;156;9.07
2014-05-14 08:10:00;346;10.02
2014-05-14 09:10:00;514;12.22
2014-05-14 10:10:00;718;14.91
2014-05-14 11:10:00;860;17.38
2014-05-14 12:10:00;954.01;19.33
2014-05-14 13:10:00;985.01;21.19
2014-05-14 14:10:00;966.01;22.65
2014-05-14 15:10:00;868;23.73
2014-05-14 16:10:00;731;24.4
2014-05-14 17:10:00;555;24.68
2014-05-14 18:10:00;335;24.56
2014-05-14 19:10:00;157;24.03
2014-05-14 20:10:00;0;22.54
2014-05-14 21:10:00;0;20.85
2014-05-14 22:10:00;0;19.3
2014-05-14 23:10:00;0;17.79
2014-05-15 00:10:00;0;16.87
2014-05-15 01:10:00;0;15.75
2014-05-15 02:10:00;0;14.42
2014-05-15 03:10:00;0;13.58
2014-05-15 04:10:00;0;12.94
2014-05-15 05:10:00;0;12.4
2014-05-15 06:10:00;0;11.93
2014-05-15 07:10:00;147;12.16
2014-05-15 08:10:00;333;13.73
2014-05-15 09:10:00;534;15.82
2014-05-15 10:10:00;685;17.9
2014-05-15 11:10:00;801;20.03
2014-05-15 12:10:00;940.01;21.95
2014-05-15 13:10:00;986.01;23.4
2014-05-15 14:10:00;936.01;24.61
2014-05-15 15:10:00;851;25.33
2014-05-15 16:10:00;697;25.92
2014-05-15 17:10:00;473;26.09
2014-05-15 18:10:00;296;25.87
2014-05-15 19:10:00;121;25.27
2014-05-15 20:10:00;0;23.68
2014-05-15 21:10:00;0;22.17
2014-05-15 22:10:00;0;20.52
2014-05-15 23:10:00;0;19.27
2014-05-16 00:10:00;0;18.11
2014-05-16 01:10:00;0;16.61
2014-05-16 02:10:00;0;15.67
2014-05-16 03:10:00;0;14.91
2014-05-16 04:10:00;0;14.19
2014-05-16 05:10:00;0;13.58
2014-05-16 06:10:00;0;13.03
2014-05-16 07:10:00;159;13.27
2014-05-16 08:10:00;357;14.83
2014-05-16 09:10:00;554;16.55
2014-05-16 10:10:00;730;18.42
2014-05-16 11:10:00;868;20.36
2014-05-16 12:10:00;962.01;22.1
2014-05-16 13:10:00;998.01;23.55
2014-05-16 14:10:00;958.01;24.69
2014-05-16 15:10:00;872;25.5
2014-05-16 16:10:00;738;25.97
2014-05-16 17:10:00;559;26.08
2014-05-16 18:10:00;363;25.91
2014-05-16 19:10:00;165;25.39
2014-05-16 20:10:00;0;24.1
2014-05-16 21:10:00;0;22.4
2014-05-16 22:10:00;0;20.55
2014-05-16 23:10:00;0;18.57
2014-05-17 00:10:00;0;16.5
2014-05-17 01:10:00;0;14.95
2014-05-17 02:10:00;0;13.88
2014-05-17 03:10:00;0;13
2014-05-17 04:10:00;0;12.25
2014-05-17 05:10:00;0;11.65
2014-05-17 06:10:00;0;11.15
2014-05-17 07:10:00;160;11.46
2014-05-17 08:10:00;357;13.13
2014-05-17 09:10:00;556;15.42
2014-05-17 10:10:00;728;17.46
2014-05-17 11:10:00;870;19.23
2014-05-17 12:10:00;958.01;20.82
2014-05-17 13:10:00;1000.01;22.19
2014-05-17 14:10:00;960.01;23.26
2014-05-17 15:10:00;873;24.05
2014-05-17 16:10:00;732;24.46
2014-05-17 17:10:00;558;24.44
2014-05-17 18:10:00;361;24.27
2014-05-17 19:10:00;165;23.82
2014-05-17 20:10:00;0;22.82
2014-05-17 21:10:00;0;21.37
2014-05-17 22:10:00;0;19.52
2014-05-17 23:10:00;0;20.05
2014-05-18 00:10:00;0;17.22
2014-05-18 01:10:00;0;16.13
2014-05-18 02:10:00;0;15.23
2014-05-18 03:10:00;0;14.11
2014-05-18 04:10:00;0;13.04
2014-05-18 05:10:00;0;12.26
2014-05-18 06:10:00;0;11.58
2014-05-18 07:10:00;168;11.8
2014-05-18 08:10:00;347;13.7
2014-05-18 09:10:00;570;15.33
2014-05-18 10:10:00;717;17.27
2014-05-18 11:10:00;871;19.27
2014-05-18 12:10:00;960.01;21.19
2014-05-18 13:10:00;990.01;22.77
2014-05-18 14:10:00;961.01;23.98
2014-05-18 15:10:00;851;24.84
2014-05-18 16:10:00;734;25.18
2014-05-18 17:10:00;563;25.13
2014-05-18 18:10:00;363;24.63
2014-05-18 19:10:00;168;23.68
2014-05-18 20:10:00;0;22.05
2014-05-18 21:10:00;0;20.47
2014-05-18 22:10:00;0;19.32
2014-05-18 23:10:00;0;18.52
2014-05-19 00:10:00;0;17.83
2014-05-19 01:10:00;0;17.11
2014-05-19 02:10:00;0;16.36
2014-05-19 03:10:00;0;15.75
2014-05-19 04:10:00;0;15.18
2014-05-19 05:10:00;0;14.85
2014-05-19 06:10:00;0;14.64
2014-05-19 07:10:00;114;14.98
2014-05-19 08:10:00;218;16.02
2014-05-19 09:10:00;203;16.99
2014-05-19 10:10:00;592;17.8
2014-05-19 11:10:00;689;18.67
2014-05-19 12:10:00;810;19.7
2014-05-19 13:10:00;544;21.07
2014-05-19 14:10:00;864;21.74
2014-05-19 15:10:00;551;21.9
2014-05-19 16:10:00;386;22.18
2014-05-19 17:10:00;87;21.33
2014-05-19 18:10:00;64;20.53
2014-05-19 19:10:00;135;20.29
2014-05-19 20:10:00;0;18.55
2014-05-19 21:10:00;0;17.25
2014-05-19 22:10:00;0;16.27
2014-05-19 23:10:00;0;15.45
2014-05-20 00:10:00;0;14.44
2014-05-20 01:10:00;0;13.44
2014-05-20 02:10:00;0;12.69
2014-05-20 03:10:00;0;12.13
2014-05-20 04:10:00;0;11.71
2014-05-20 05:10:00;0;11.42
2014-05-20 06:10:00;0;11.06
2014-05-20 07:10:00;68;10.92
2014-05-20 08:10:00;239;10.39
2014-05-20 09:10:00;374;11
2014-05-20 10:10:00;530;11.8
2014-05-20 11:10:00;475;13.24
2014-05-20 12:10:00;191;14.53
2014-05-20 13:10:00;481;15.37
2014-05-20 14:10:00;452;16.5
2014-05-20 15:10:00;342;16.79
2014-05-20 16:10:00;324;17.35
2014-05-20 17:10:00;221;16.97
2014-05-20 18:10:00;156;17.1
2014-05-20 19:10:00;54;16.8
2014-05-20 20:10:00;0;15.8
2014-05-20 21:10:00;0;14.92
2014-05-20 22:10:00;0;14.03
2014-05-20 23:10:00;0;12.98
2014-05-21 00:10:00;0;12.89
2014-05-21 01:10:00;0;12.62
2014-05-21 02:10:00;0;12.25
2014-05-21 03:10:00;0;11.58
2014-05-21 04:10:00;0;11.28
2014-05-21 05:10:00;0;10.66
2014-05-21 06:10:00;0;10.13
2014-05-21 07:10:00;30;9.45
2014-05-21 08:10:00;53;8.82
2014-05-21 09:10:00;240;8.58
2014-05-21 10:10:00;318;9.22
2014-05-21 11:10:00;0;11.01
2014-05-21 12:10:00;595;13.08
2014-05-21 13:10:00;673;14.83
2014-05-21 14:10:00;705;15.55
2014-05-21 15:10:00;548;15.97
2014-05-21 16:10:00;139;16.61
2014-05-21 17:10:00;101;16.68
2014-05-21 18:10:00;41;16.46
2014-05-21 19:10:00;141;12.15
2014-05-21 20:10:00;0;9.08
2014-05-21 21:10:00;0;8.19
2014-05-21 22:10:00;0;8.03
2014-05-21 23:10:00;0;7.78
2014-05-22 00:10:00;0;7.67
2014-05-22 01:10:00;0;7.57
2014-05-22 02:10:00;0;7.57
2014-05-22 03:10:00;0;7.37
2014-05-22 04:10:00;0;7.18
2014-05-22 05:10:00;0;7.31
2014-05-22 06:10:00;0;7.04
2014-05-22 07:10:00;76;7.32
2014-05-22 08:10:00;232;8.18
2014-05-22 09:10:00;202;8.97
2014-05-22 10:10:00;225;9.75
2014-05-22 11:10:00;504;10.78
2014-05-22 12:10:00;483;11.84
2014-05-22 13:10:00;642;13.38
2014-05-22 14:10:00;701;14.5
2014-05-22 15:10:00;771;15.39
2014-05-22 16:10:00;729;15.79
2014-05-22 17:10:00;553;16.02
2014-05-22 18:10:00;356;15.82
2014-05-22 19:10:00;134;15.12
2014-05-22 20:10:00;9.85;13.86
2014-05-22 21:10:00;0;12.7
2014-05-22 22:10:00;0;11.81
2014-05-22 23:10:00;0;11.1
2014-05-23 00:10:00;0;10.55
2014-05-23 01:10:00;0;10.08
2014-05-23 02:10:00;0;9.5
2014-05-23 03:10:00;0;9.06
2014-05-23 04:10:00;0;8.84
2014-05-23 05:10:00;0;8.68
2014-05-23 06:10:00;0;8.46
2014-05-23 07:10:00;150;8.76
2014-05-23 08:10:00;170;9.73
2014-05-23 09:10:00;341;10.8
2014-05-23 10:10:00;438;12
2014-05-23 11:10:00;491;12.67
2014-05-23 12:10:00;381;13.54
2014-05-23 13:10:00;963;14.55
2014-05-23 14:10:00;816;15.91
2014-05-23 15:10:00;734;16.84
2014-05-23 16:10:00;682;17.36
2014-05-23 17:10:00;576;17.54
2014-05-23 18:10:00;376;17.55
2014-05-23 19:10:00;183;17.36
2014-05-23 20:10:00;13.62;15.63
2014-05-23 21:10:00;0;14.09
2014-05-23 22:10:00;0;13.08
2014-05-23 23:10:00;0;12.04
2014-05-24 00:10:00;0;11.04
2014-05-24 01:10:00;0;9.99
2014-05-24 02:10:00;0;9.24
2014-05-24 03:10:00;0;8.9
2014-05-24 04:10:00;0;8.65
2014-05-24 05:10:00;0;7.92
2014-05-24 06:10:00;10;7.3
